Hour,Occupancy/Capacity Sum,Occupancy/Capacity Avrg
9.48,0.996843604634058,0.000309771163652597
9.49,4.76135150981722,0.00147959959907309
9.5,6.50160630504897,0.00202038729181136
9.51,7.7345411632397,0.00240352428938462
9.52,6.85589195101399,0.00213048227191236
9.53,5.704836932185,0.00177278959980889
9.54,4.84185803363306,0.00150461716396304
9.55,3.56229780408918,0.00110699123806376
9.56,3.14990621446158,0.000978839718602107
9.57,1.51434418540619,0.000470585514420817
9.58,0.825316266045551,0.000256468696720184
9.59,1.47566767389166,0.00045856671034545
10,0.767689131007286,0.000238560948106677
10.01,0.304017345276078,9.44740041255682E-05
10.02,0.299545799314537,9.30844621859967E-05
10.03,0.525402193474232,0.000163269792875771
10.04,3.65610848956028,0.001136143098061
10.05,6.78301077100469,0.00210783429801264
10.06,5.01687105376188,0.00155900281347479
10.07,5.60899302796723,0.00174300591297925
10.08,5.45821439793518,0.00169615114914083
10.09,4.72577171370586,0.00146854310556428
10.1,3.9641915149385,0.00123188052049052
10.11,3.98636940890577,0.00123877234583772
10.12,2.27530117244302,0.000707054435190497
10.13,0.837931622015422,0.000260388944069429
10.14,0.640856505763301,0.000199147453624394
10.15,0.611416025494973,0.000189998764914535
10.16,0.468791306732483,0.000145677845473115
10.17,0.409882151637714,0.000127371706537512
10.18,0.675341067131707,0.000209863600724583
10.19,4.39401339879028,0.00136544853908958
10.2,6.60400949320561,0.00205220928937402
10.21,6.67212974452379,0.00207337779506644
10.22,6.4512345211252,0.00200473415821168
10.23,5.94398342061275,0.00184710485413697
10.24,4.79094503701998,0.00148879584742697
10.25,4.46682302097727,0.00138807427625148
10.26,4.15264546673364,0.00129044296666676
10.27,2.36568876970271,0.000735142563611782
10.28,0.545988203888825,0.000169666937193544
10.29,0.87745140056901,0.000272669795080488
10.3,1.11040238734844,0.00034505978475713
10.31,0.347245366674105,0.000107907199090772
10.32,0.573393352423961,0.000178183142456172
10.33,0.842109382975799,0.000261687191726476
10.34,4.96282357200696,0.00154220744934958
10.35,7.53654232471257,0.00234199575037681
10.36,7.96107430046226,0.00247391991934812
10.37,7.96488707447944,0.00247510474657534
10.38,8.09728433506204,0.00251624746272904
10.39,6.10220462502926,0.00189627241299853
10.4,5.3212213148988,0.00165358027187657
10.41,5.06514580544507,0.00157400429006994
10.42,3.98823750238128,0.00123935285965857
10.43,1.087159624996,0.000337837049408329
10.44,0.78176215341059,0.000242934168244434
10.45,1.08986632741453,0.000338678162652121
10.46,1.18780232618857,0.000369111972090918
10.47,0.839676541801997,0.00026093118141765
10.48,1.18014443239934,0.000366732266127823
10.49,4.28867241660429,0.00133271361609829
10.5,7.14443272596496,0.00222014690054846
10.51,8.91361911811271,0.00276992514546697
10.52,7.66754240044514,0.0023827042885162
10.53,6.95566380050754,0.00216148657567046
10.54,7.49724921698184,0.0023297853377818
10.55,5.45711081306369,0.00169580820791289
10.56,3.79344828030862,0.00117882171544706
10.57,1.81896251044012,0.000565246274220048
10.58,1.12807381125414,0.000350551215430124
10.59,0.668221178049389,0.000207651080810873
11,0.945872824610891,0.000293931890805125
11.01,0.305393191402577,9.49015510884329E-05
11.02,0.53545847507436,0.000166394802695575
11.03,0.750488555243575,0.000233215834444865
11.04,4.91353021829033,0.00152688944011508
11.05,8.35762785508752,0.00259714973744174
11.06,10.0833131433702,0.0031334099264668
11.07,7.2389019368107,0.00224950339863601
11.08,8.14869105158789,0.00253222220372526
11.09,6.74654628382713,0.00209650288496803
11.1,5.65939785876445,0.00175866931596161
11.11,5.54149830646347,0.00172203179194017
11.12,3.41014190474172,0.00105970848500364
11.13,1.19226482987449,0.000370498704125076
11.14,1.39828396591578,0.000434519566785513
11.15,0.989322341901147,0.000307433916066236
11.16,0.680269052517733,0.000211394982137269
11.17,0.547321990065508,0.000170081413942047
11.18,1.2149794018163,0.000377557303236885
11.19,4.83679873795706,0.00150304497761251
11.2,8.28431871608102,0.00257436877441921
11.21,7.53882123796353,0.0023427039272727
11.22,7.02920335623205,0.00218433914115353
11.23,6.43282875250666,0.00199901452843588
11.24,5.366850294245,0.00166775956937384
11.25,5.55228013833623,0.00172538226797272
11.26,4.96927233921422,0.00154421141678503
11.27,2.28622450895999,0.000710448884077062
11.28,0.771089788932246,0.000239617709425807
11.29,0.70453804113369,0.00021893661937032
11.3,0.243899774116492,7.57923474569585E-05
11.31,0.663072627006138,0.000206051158174685
